RT @BestOfWorldStar: Charlie Sheen did the ice bucket challenge the right way http://t.co/IjS0b0VtoY	0
Sam is such a bitch Ronnie got in a fight because of you 128530	1
U wanted to go in the military but yo bitch ass couldn't handle nobody shooting at u so shut yo mf mouth and salute those who did	1
@selina_dabbagh the song? About pollo hermanos and Heisenberg?	0
@JawShoeeAhhh @jehnayy no bitch lol	1
When the ghost picks u up after u dive in the pussy http://t.co/vBD4zHJROF	1
RT @danielleeKendra: Omg i was coughing and saw wiggas tweet 58386583865838658386 the fuckkk lol. talk about choking  5838558386583855838658386	1
@EmpressTaTa aww man we had a BALL. Small lil affair. Set that bitch out!	1
@bonnoxxx u smokin that 87 bitch	1
RT @uMadddt: FixItJesus 128588 8220@MyAssholePops: This bitch is the nugget filling at McDonald's http://t.co/QBdbMsHjG78221	1
Told that hoe she special like the McRib169 at McDonalds..	1
@JunDishes or a southern bitch like me who will blow a persons heart out of their back w/one shot!!!!	1
@IAmPikey Well ho di doe. Thank you	1
@goldietaylor @theGrio puppets like Don will intentionally and forever cripple our people's ability to unify a Eco and political consensus	0
8220@l3ahpar: I could write a book on the things hoes say.8221no way Jose	1
Selling ex lax brownies in front of Meijer to pregnant women. GoodDeed	0
I miss Britt god damn bitch real nigga over here baby 128129128526128588128581128175128079128584	1
8220@fabbymichelle: brian stfu 128548128079 its twitter i could retweet anything8221don't make me bitch slap you again 128075	1
Stop hatin niggah  I got ya girlfriend callin you a hater niggah 128514128514128514	1
Cuffing is a no no. My ring finger? Stay solo. Why be in a relationship if you not letting your hoes go?	1
@caritoguey 02' Charcoal 7s are pre-owned no sole wear or scuffs Size 10.5 Cherry 12's DS size 11.5	0
"@soxandjox: Thick raw fuck http://t.co/g8RvUHCeBN" Damn his man pussy is getting a workout.	1
California has gangs because California is trash.	0
Had to do another phone sweep! aka delete these hoes from my contacts	1
Sighs of relief from Beijing Guoan fans amp China's govt as club nips Japanese rival 2-1 in tense match: football http://t.co/EesEOR7Iba	0
RT @antoinetteA: Coming up at 5:15a: Charlie Baker's campaign admits he may have been wrong about the emotional fisherman story from this w8230	0
even nature looks awesome when colored in 663399Beccahttp://t.co/8B0fTjGost	0
Apolonia Gardner of Imperial CA misspells "phalarope" - a bird that resembles a sandpiper. The dreaded schwa! spellingbee	0
Good! She's a ghetto thug! 8220@grasswire: "So FPD just arrested @SenNasheed for being in the street. Ferguson8221 https://t.co/puIwlUnBIz8221	0
Sneaky hoes http://t.co/YPqpMdpfGg	1
RT @YABOYLILB: THE FUCK YOU LOOKING AT BITCH! SWERVE*puts heelys into full gear**glides past the bitches*	1
RT @trianglesoul: I wanna eat weed brownies but then I ask my self if I really wanna spend countless hours watching a documentary on sea tu8230	0
All I need is a 100 million dollars Bc I got that bad bitch	1
Drunkkkk HotBoxing these kushy blunts straight bumpin AOB this hoe on some other shit bro i got mind fucked like when black zetzu betrayed	1
The Office fuzzy socks and my favorite blanket is literally all I need in life rn	0
Holy monkey balls its warm today	0
128530 my nerves are being worked cos of my monkey 128529128545	0
RT @mpoindc: Wow Henry Waxman gets caught in a CLASSIC Charlie LeDuff segment after Charlie comes to DC for today's GM hearing: http://t.c8230	0
so to dodge them niggas dont brag dont boast dont flash for hoes dont sag so low thats how u end uo in correctional like u answered wrong!!	1
The jigg is up	0
RT @KxRxSxB: Sometimes I turn my phone on loud to tweet just to hear the bird chirp. TrueStory TeamiPhone	0
HellYeah RT @BaconGawd No RT @HuffingtonPost Happy Fall! Pumpkin Spice Oreos are here http://t.co/2prvsKantE http://t.co/hleYm0YC29	0
Gab and Bri both fell asleep on me. hoes	1
RT @FemsHaveBallz: Liberals threaten my life everyday on here. So don't mind me while I'm a total jackass to their butt hurt pussies right 8230	1
RT @y3llab3lla88: The streets ain't going no where. These hoes for everybody. When you got someone real you hold on to them.	1
RT @daqraca: How can anyone hate Charlie Sheen http://t.co/AF4T3MtmxU	0
There's someone riding around the Robinson Walmart in a lawn mower. With ghetto headlights added. reallife	0
@Barbod6FCB. Wigga wigga wigga wigga wigga	1
RT @Fvnxy: When bae turns out to be a hoe http://t.co/h37nSQCmaR	1
I'm hooked on monkey phonics.	0
Your A Good Gravedigger Charlie Brown SpookyBroadway @midnight	0
Lmao drake is on some bullshit with Serena Williams wallah she looks like a tranny	1
Don't let this natural hair care shit fool you. Some of you hoes need a perm.	1
my right ear is throbbing harder than a virgins pussy	1
The Pirates have made the playoffs and the Yankees are out...hell has frozen over	0
RT @Blessedyaszay: IWantToPunchPeopleWho mock God	0
@LegsForDayyys fml both or half breed ex at the gym. Ugh	1
If I was stranded on a desert island and I could only bring 1 thing I would bring Dora. That hoe has everything in that backpack.	1
Dog I think it's a nigga dyke I was wondering the same RT @thisisyoungdj: Is the person that sing 'No Flex Zone' a male or female?	1
@ashleyrike sick bitch!!	1
@BitchsLoveMosa do these bitches really love Mosa though MosaGang http://t.co/0g1J8Bibpl	1
@BlackManUSA @texasdivepro Historical point: cracker was a term for the Irish settling in the woods of the mid-Atlantic. Hardly offensive.	0
RT @NavyAssLos: Hunter Hurt Helmsley RT @Rich_GMI: Cut the imaginary height shit. Most of the women tweeting about it sleep alone every nig8230	0
Do girls wear bathrobes still cuz I have really cute fuzzy $60 bathrobe from Victorias Secret is that even ok to wear 128589	0
@serenity_23 I assume so the tranny went out this morning. I have a maxima.	0
RT @Stone_DTF: Im so popular8230 All yo bitches know me. Most these niggas hatin8230 well at least they know me	1
lol unfaithful hoes	1
@thesportsjudge. Sometimes a good hoe fire needs some Rocephin too before it'll go out.....	1
There's a different between ya bitch a ya friends your bitch Rey to build wit you your friends just tryna compete.	1
@jacksparenohoe hotter than a pussy in a pepper patch....who makes this shit up anyways...?	1
old fellas water froze in that funeral home. he got it unthawed and wants me to help get his pump going again that place spooks me man..boo	0
22 talented drivers RT @garrisonstudio: I am really glad there haven't been any yellows. But why haven't there been any yellows??	0
RT @ItsJordyyyn: The reason high school is so fucking hard is because ned never made a guide for anything past 8th grade. You feel me? Fuck8230	1
RT @richiesuavee: 8220@ViriDoesItt: Kevin Hart make funny faces.. His curriculum kinda trash..8221 Curriculum? 128514128514128514 http://t.co/zJJyRGcZ9Y	0
Majority of the time a woman's story is trash anyway...	0
If everybody already hit Of course a nigga can't take you seriously.. Idk why hoes be so surprised..	1
@2ANow She looks like a plastic monkey doll!	0
Would you rather be a monkey or a gorilla? 8212 Neither they're both hairy! But if I had to choose a monkey. They... http://t.co/h2RQF5OqWb	0
RT @blessedarti: Y'all claim you want a good amp loyal girl but keep messing with hoes like I'm confused	1
RT @Yankees: SEE YA! @JacobyEllsbury gives the Yankees a 4-3 lead in the 10th with a solo home run!	0
@MillerCoors Thanks for the follow guys! I'm enjoying a cold yellow belly right now.	0
@EakaErick I wouldn't share a wave with those trash cans	0
RT @KejonASavage: "@_chocgirL: Rich homie and bird man gone be at mansion 233lan tonight 128064" some niggas got fuckd up by the bouncers when i w8230	1
RT @NightValeRadio: A quick lesson on the birds and the bees: The birds are looming oily sudden. The bees are bulbous shrieking hungry.8230	0
All da white folk off twitter yet? Da colored tweet at night while y'all sleep cuz you gotta woyke tomorrow.	0
I learned that every bad bitch comes wit mood swings just like mortal kombat Liu Kang so true mane	1
RT @legapsi06: I've only watched 10mins of this trash and I feel like I just wasted some valuable minutes of my life that I can never get b8230	0
Happy Birthday nigguh keep your blunts fat and your cups filled :) @BigDaddySniper	1
BASICALLY GOP ROMNEY right wing reactionaries drudgies teabaggers libertaritards all hate our education system and teachers.	0
RT @charcharkuhlman: First day of spring break: ate half a pan of brownies amp watched 6 episodes of Parks and Rec with @victoriakuhlman amp @E8230	0
Y'all suck on flappy bird	0
Lmfao RT @_TrishaAnn_: I only twerk to "Somewhere in America" because when Hov says twerk you twerk bitch!!	1
ExplainAnAnimePlotBadly Boy with a monkey tail grows up to the the savior of a futuristic yet old earth	0
NowPlaying : Ian Hunter - Once Bitten Twice Shy on 1069TheArrow - http://t.co/R5wuXA9jB6	0
*after BO1 RT @TheGodWriter_: @iDocLyfe Bruh lol I retired after mw2 because everything was trash afterwards.	0
RT @imFindDory: lol when bitches tryna chill with me like do u kno who i am? im the mother fuxin Dory hoe I TOUCHED THE BUTT	1
This bitch is nasty	1
RT @supercos7: @peddoc63 @Cavemaninc @CarmineZozzora @DB103173 Charlie understood 128299 how to keep those percentages 128201 lower.. http://t.co/8230	0
RT @DeolaCola: They don't make RampB like THIS anymore!!!!!!! Dudes used to make you feel good about busting it wide open not call you a hoe 8230	1
Lmao redskins turnin up	0
RT @ImNeverChillin: When yo phone go off in class amp the teacher say "turn that trash off" but it's one of the songs on yo mixtape http://t.8230	0
@Zach_Thein you pussy	1
Chris Paul trash LMFAO	0
They didn't lose the city. Red Sox fans are bandwagon fans just like Yankee fan. morningjoe	0
Passing up on mad hoes just to give him what he want	1
Just spoke w/ @HispanicLinkNS legend mentor Charlie Ericksen. Great to catch up w/ those who helped open doors for Latino journos thankful	0
I rather watch the oak cliff redskins and oak cliff comets play hell	0
RT @iCARLEYBBY: 8220@LexLuthorDaKing: Some* RT @iCARLEYBBY: Niggas be so pressed for pussy8221 my bad yes some!	1
@justinbieber have fun getting deported you fucking faggot	1
' And you know that I believe it  cause her pussy to mee... 10411851041240 And she don't fuck with many niggahs  she don't fuck with any niggahs 1041219 .	1
9733 BEST ASIAN MASSAGE ON THE park slope --TOP RATED SPA 9733 718-622-0221 - 24 http://t.co/dyYvrEJAm3	0
pornandroidiphoneipadsexxxx | Fisting | Dude fists his wife8217s big pussy http://t.co/snFAf5Uxxb	1
8220@CallNeeshCakey: Kannie amp Vonnie some Tiny ass bitches1285571285571285578221128557128079128079 I HATED when you and crissi started calling us little body bitches in Hawaii	1
RT @Women_Fit: Use what talent you possess: the woods would be very silent if no birds sang except those that sang best.	0
Noap. Not taking them. RT @TiffNCompany: Maca root pills making my vagina do the wop	0
RT @mckayllaa: I wish I had pretty colored eyes .	0
@EmmanuelRodz11 WILLIAN up in that hoe 128514128514128514128514	1
Jihadi streams: British ISIS fighter identified as Abu Abdurahman Al Britani killed in action. http://t.co/Ksowd8rRCk	0
I just wanna touch da bitch fuck da bitch Like a bud don't trust the bitch.	1
The Conjuring wasn't trash. It just wasn't as good as Insidious.	0
Who would've known that Jesus'll come back to the ghetto / on that level and that thorough like a black heroine.	0
"LOL cripple!" - Wendy Davis. RT @MailOnline: Scientists create remote-controlled chick to study shy penguins http://t.co/mT3B09Slod	0
Quit teasing bitch	1
There's a green bowl high. A spliff high. A j high. A blunt high. A moke high. And a Moke + coffee high.	0
diet coke trash	0
@pauIjac because their parental unit is trash.	0
Bored then a hoe! Listening to these fuck ass adults lecturing us with @__vercetti http://t.co/NyBO16RMsh	1
Good morning Charlie @Charlie4927 @jrstws @qnoftherealm @SavvyHuman @scdorn @yrwol7 @PlainUnamerican @ErickInNC @PuterPrsn @tomwfry	0
Momma always told me I was crazy  am the hoes say I'm amazing but I don't listen to a lady !	1
Notice I don't make music for niggas that don't get pussy.-DrakeLordKnows	1
@DanWolken It's idiotic opinions like this that make polls less than trash. Polls weren't a problem when people with integrity were voting.	0
RT @RTGIFS: DOMINIQUE Made Larry bird do a 360 lmaooo http://t.co/Vs6e3Z0C2u	0
These bitches irri.. irri irri..irri irri	1
Three little birds	0
"@DomWorldPeace: Baseball season for the win. Yankees" This is where the love started	0
@yooocaly but but but you said vibe. Which means I have to say bitch don't kill my vibe.	1
RT @_ShesSuchADoll:  straight 128686 "@DrewWhosUrDaddy: To each his own @wizkhalifa but these hoes weak http://t.co/W7TEj28aNr"	1
@HeavensWay_ 2nd and last time I'll ever call you that faggot	1
RT @GbOSMG: y'all gotta stop pumping these ugly hoes heads up 128567	1
RT @KayciMalynn: 8220@__0utcast___: Kayci and I greet each other by saying "hey cunt" like it makes me lol8221-The only person okay with me cal8230	1
Im trying to come back as a fine ass bitch next lifetime....	1
8220@RylannWilliams: @Woodchuck20 @ravenkiann Hahahaha do it bitch! Make her fall in love 100841008410084100841008410084100848221 should I? 128514	1
All I want is cheesy bread and brownies 128523	0
@karazopfi Then send them bitches through express mail overnight delivery	1
RT @ReggieRipBam: All I ever do is fuck bitches amp count stacks	1
If she wears these to dinner then she's paying for her own food because Im treating that bitch like a stranger..... http://t.co/Pm5AA6PlW0	1
RT @ChildishGarbino: Part of my cousin Danny's Yankee Swap. Pretty hilarious. Very clever. And very Danny. @danvii http://t.co/FKdEYzqT	0
Im glad I met this chick. Reminds me the trash I left behind	0
were gunna shake our honkey tonk badonkadonks (': @SAMMI_boyden	0
RT @datnigga_laced: I'm fuking every night up in my new house .. Cause bitch I worked to hard fa this new house .. 128513	1
Im a ghetto ass nigga you suburban	1
Fairy Tale Hat - free crochet pattern for child and adult at http://t.co/0lRaBLMHB2 http://t.co/99zVbmYVe9	0
RT @davidalderman77: Obama killed the Twinkie gonetofar	0
It's Karaoke night baby! Hi ho! Hi ho! It's off to sing I go! With a voice that sounds like sandpaper hi ho! Hi ho!	0
This is a long yellow for a bunch of track sweeping. Not a ton have taken opportunities to pit. IndyCar GoProGrandPrix	0
8220@Smokinonkaya_: 8220@Nilaja_: Everybody Loves Dej Loaf8221 cause that's wifey8221 fuck off kaya dats my bitch.	1
RT @SuckMy_John_Son: VolNation bitch	1
RT @TheMattEspinosa: She literally just put the whole trash bag on lmfao http://t.co/YiERskYrfc	0
@englandlauren @iain4harrison @oliviaboncic sprite* hoe	1
Word up doe! GM RT @shik702 Good morning....it's a celebration bitches!	1
9733 BEST ASIAN MASSAGE ON THE Brooklyn Park slope --TOP RATED SPA 9733718-622-0221 - 24 http://t.co/ENSNf9RGPH	0
@HoskinsTy96 dammit now I'm the only one with a fucked up tranny....	1
RT @illroots: The radio is trash.	0
Why you talking to hoes about bro nem?! 128548	1
RT @DurtMcHurtt: I just want to fuck bitches and listen to Conway Twitty.	1
RT @digaveliavelife: @KC_Uptown LOL shiiiiiit one day they gonna have a have a golden statue of me lickin da shit out of some pussy in my 8230	1
@_bradleey SAME128530 like bitch it's the struggles to use the stairs let ppl get on 128074	1
@CallNeeshCakey no  a pop wop 128514	0
RT @mjxcx: Teachers trying to pronounce ghetto names on the 1st day of school.... https://t.co/8CjuAVL3Ct	0
Poor Henry he's supporting the right 2/3 of you guys all on his gut! Don't hurt it Charlie... (@lizziecuevas)http://yfrog.com/h300cwrj	0
My dad goes son of a bitch and just lights a cigarette in the kitchen... Oh128514128514128514128514	1
Met a woman who was trying to feed a crow a Brazil nut	0
it's awesome when people you've known for years talk trash about you behind your back and then ask you for favors later. truly awesome.	0
RT @iamKatJohnson: @1inkkofrosess bitch get it how you live 128514128175	1
Gimme another beer bitch!	1
