@RELATION target
@Attribute positiv_negativ_words REAL
@Attribute positiv_negativ_words_ratio REAL
@Attribute negativ_words_ratio REAL
@Attribute positiv_words_ratio REAL
@Attribute no_more_words REAL
@Attribute pos_words_ratio REAL
@Attribute neg_words_ratio REAL
@Attribute exclamation_mark_counter REAL
@Attribute not_counter REAL
@Attribute analyse_sentence_neg REAL
@Attribute analyse_sentence_neu REAL
@Attribute analyse_sentence_pos REAL
@Attribute analyse_sentence_compound REAL
@ATTRIBUTE TARGET {0 1}
@DATA
0.2355, 0.010704545454545454, 0.01701409090909091, -0.006309545454545454, 0, 0.13636363636363635, 0.045454545454545456, 0, 1, 0.146, 0.75, 0.104, -0.0026, 0

0.059680000000000004, 0.0023872000000000003, 0.005586, -0.0031988, 0, 0.04, 0.0, 0, 0, 0.055, 0.945, 0.0, -0.1027, 0

0.64445, 0.07160555555555555, 0.07160555555555555, 0.0, 0, 0.1111111111111111, 0.0, 0, 0, 0.0, 0.661, 0.339, 0.6249, 1

0.9263300000000001, 0.03087766666666667, 0.04667, -0.015792333333333335, 0, 0.06666666666666667, 0.03333333333333333, 0, 1, 0.143, 0.758, 0.099, -0.1295, 0

1.2152599999999998, 0.03284486486486486, 0.04361891891891891, -0.010774054054054055, 0, 0.02702702702702703, 0.02702702702702703, 0, 1, 0.027, 0.79, 0.183, 0.8068, 1

0, 0.0, 0.0, 0.0, 0, 0.0, 0.2, 1, 0, 0.509, 0.491, 0.0, -0.63, 0

2.8682900000000005, 0.04702114754098361, 0.05283360655737705, -0.005812459016393442, 0, 0.09836065573770492, 0.0, 0, 1, 0.028, 0.764, 0.207, 0.8882, 1

0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0, 0, 0.109, 0.891, 0.0, -0.296, 0

0.61351, 0.10225166666666667, 0.10225166666666667, 0.0, 0, 0.16666666666666666, 0.0, 0, 0, 0.0, 0.562, 0.438, 0.5994, 1

0.43281, 0.02061, 0.02061, 0.0, 0, 0.047619047619047616, 0.0, 0, 0, 0.14, 0.737, 0.124, -0.1045, 1

0.44422, 0.018509166666666667, 0.018509166666666667, 0.0, 0, 0.041666666666666664, 0.041666666666666664, 0, 0, 0.1, 0.786, 0.114, 0.079, 0

-0.23097, -0.023097, 0.0039010000000000004, -0.026998, 0, 0.0, 0.0, 0, 0, 0.0, 1.0, 0.0, 0.0, 1

-0.09088999999999997, -0.011361249999999996, 0.02352875, -0.03489, 0, 0.0, 0.125, 0, 0, 0.307, 0.693, 0.0, -0.4767, 0

0.54806, 0.054806, 0.054806, 0.0, 0, 0.1, 0.0, 0, 0, 0.0, 0.804, 0.196, 0.2944, 1

0.57976, 0.026352727272727274, 0.026352727272727274, 0.0, 0, 0.09090909090909091, 0.0, 0, 0, 0.0, 0.791, 0.209, 0.6478, 1

0.55965, 0.031091666666666667, 0.041791666666666664, -0.0107, 0, 0.05555555555555555, 0.05555555555555555, 0, 1, 0.12, 0.88, 0.0, -0.2924, 0

1.2140199999999999, 0.03678848484848485, 0.05381757575757575, -0.01702909090909091, 0, 0.09090909090909091, 0.030303030303030304, 0, 1, 0.052, 0.612, 0.336, 0.9014, 1

0.09651, 0.008773636363636364, 0.008773636363636364, 0.0, 0, 0.18181818181818182, 0.0, 0, 1, 0.0, 1.0, 0.0, 0.0, 0

0.45199000000000006, 0.0180796, 0.023148, -0.0050684, 0, 0.08, 0.0, 0, 2, 0.159, 0.841, 0.0, -0.4847, 0

1.65598, 0.11828428571428572, 0.11828428571428572, 0.0, 0, 0.14285714285714285, 0.0, 0, 0, 0.0, 0.633, 0.367, 0.7003, 1

0.42075999999999997, 0.007938867924528302, 0.01927, -0.011331132075471699, 0, 0.0, 0.0, 0, 1, 0.056, 0.856, 0.087, 0.1779, 1

-0.51582, -0.0644775, 0.0130075, -0.077485, 0, 0.125, 0.125, 0, 0, 0.38, 0.413, 0.207, -0.4767, 0

0.22747, 0.03249571428571429, 0.08435428571428571, -0.05185857142857143, 0, 0.0, 0.14285714285714285, 0, 0, 0.0, 0.714, 0.286, 0.34, 0

-0.15132, -0.01080857142857143, 0.015705, -0.02651357142857143, 0, 0.0, 0.07142857142857142, 0, 0, 0.0, 1.0, 0.0, 0.0, 0

0.7202, 0.0450125, 0.0450125, 0.0, 0, 0.0625, 0.0, 0, 0, 0.0, 0.773, 0.227, 0.6249, 1

0.34387999999999996, 0.01228142857142857, 0.014249285714285714, -0.001967857142857143, 0, 0.07142857142857142, 0.0, 0, 1, 0.0, 1.0, 0.0, 0.0, 0

-0.15872999999999998, -0.0036913953488372088, 0.003933255813953488, -0.007624651162790697, 0, 0.023255813953488372, 0.023255813953488372, 0, 1, 0.039, 0.961, 0.0, -0.1682, 0

0.47248, 0.033748571428571426, 0.033748571428571426, 0.0, 0, 0.07142857142857142, 0.0, 0, 0, 0.0, 0.8, 0.2, 0.25, 0

0.10662, 0.005331000000000001, 0.014891000000000001, -0.00956, 0, 0.0, 0.05, 0, 0, 0.175, 0.825, 0.0, -0.5267, 0

0.47983, 0.047983, 0.047983, 0.0, 0, 0.0, 0.0, 0, 0, 0.22, 0.78, 0.0, -0.3089, 0

-0.26998, -0.026998, 0.0, -0.026998, 0, 0.0, 0.0, 0, 0, 0.0, 1.0, 0.0, 0.0, 0

1.47079, 0.16342111111111113, 0.16342111111111113, 0.0, 0, 0.1111111111111111, 0.0, 0, 0, 0.0, 0.654, 0.346, 0.5719, 1

-0.15567000000000009, -0.007412857142857147, 0.022960952380952377, -0.030373809523809525, 0, 0.0, 0.047619047619047616, 0, 0, 0.15, 0.793, 0.057, -0.4767, 0

0.0, 0.0, 0.0, 0.0, 0, 0.09523809523809523, 0.047619047619047616, 0, 1, 0.091, 0.773, 0.136, 0.2659, 1

1.1423199999999998, 0.06346222222222221, 0.06976722222222222, -0.006305, 0, 0.1111111111111111, 0.05555555555555555, 0, 0, 0.166, 0.691, 0.143, -0.128, 0

1.7923499999999999, 0.059745, 0.06262733333333333, -0.0028823333333333335, 0, 0.03333333333333333, 0.0, 0, 0, 0.0, 0.898, 0.102, 0.4927, 1

1.3029899999999999, 0.056651739130434774, 0.056651739130434774, 0.0, 0, 0.043478260869565216, 0.0, 0, 0, 0.0, 0.843, 0.157, 0.6249, 1

-0.11368, -0.007578666666666667, 0.020132666666666667, -0.02771133333333333, 0, 0.06666666666666667, 0.06666666666666667, 0, 0, 0.0, 0.86, 0.14, 0.2755, 1

0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0, 2, 0.0, 1.0, 0.0, 0.0, 0

0.5702200000000001, 0.03801466666666667, 0.03801466666666667, 0.0, 0, 0.0, 0.0, 0, 0, 0.113, 0.8, 0.087, -0.1027, 1

0.08902, 0.004046363636363636, 0.009205, -0.0051586363636363635, 0, 0.0, 0.0, 0, 0, 0.0, 1.0, 0.0, 0.0, 0

0.6477299999999999, 0.07196999999999999, 0.07196999999999999, 0.0, 0, 0.1111111111111111, 0.0, 0, 0, 0.0, 0.661, 0.339, 0.6249, 1

0.41987, 0.03817, 0.03817, 0.0, 0, 0.09090909090909091, 0.0, 0, 0, 0.0, 1.0, 0.0, 0.0, 1

-0.90837, -0.047808947368421055, 0.021236315789473686, -0.06904526315789473, 0, 0.10526315789473684, 0.15789473684210525, 0, 0, 0.318, 0.682, 0.0, -0.7902, 0

0.23493999999999995, 0.012365263157894735, 0.04419105263157894, -0.03182578947368422, 0, 0.05263157894736842, 0.05263157894736842, 0, 0, 0.06, 0.688, 0.252, 0.6364, 1

2.4793499999999997, 0.044274107142857136, 0.04459892857142856, -0.0003248214285714286, 0, 0.05357142857142857, 0.0, 0, 1, 0.0, 0.819, 0.181, 0.8732, 1

1.43543, 0.13049363636363637, 0.13049363636363637, 0.0, 0, 0.09090909090909091, 0.0, 0, 0, 0.0, 0.775, 0.225, 0.4404, 1

1.08948, 0.06408705882352941, 0.06408705882352941, 0.0, 0, 0.11764705882352941, 0.0, 0, 0, 0.0, 0.637, 0.363, 0.7506, 1

-0.016869999999999996, -0.0006248148148148147, 0.01743222222222222, -0.018057037037037035, 0, 0.037037037037037035, 0.037037037037037035, 0, 0, 0.111, 0.799, 0.09, -0.1531, 1

0.20072, 0.012545, 0.027458125, -0.014913125, 0, 0.0, 0.0, 0, 0, 0.0, 1.0, 0.0, 0.0, 0

-0.07300000000000001, -0.0022812500000000003, 0.0, -0.0022812500000000003, 0, 0.0, 0.0, 0, 0, 0.0, 0.929, 0.071, 0.25, 1

0.65153, 0.05429416666666667, 0.05429416666666667, 0.0, 0, 0.0, 0.0, 0, 0, 0.0, 0.588, 0.412, 0.6486, 1

0, 0.0, 0.0, 0.0, 0, 0.0, 0.0, 0, 1, 0.0, 1.0, 0.0, 0.0, 1

-0.12455, -0.0059309523809523805, 0.000679047619047619, -0.0066099999999999996, 0, 0.0, 0.047619047619047616, 0, 1, 0.0, 0.933, 0.067, 0.1139, 0

0.72927, 0.028048846153846153, 0.03843269230769231, -0.010383846153846153, 0, 0.038461538461538464, 0.038461538461538464, 0, 0, 0.091, 0.839, 0.069, -0.1531, 0

0.8553999999999999, 0.030549999999999997, 0.030549999999999997, 0.0, 0, 0.03571428571428571, 0.0, 1, 0, 0.093, 0.795, 0.112, -0.2481, 0

0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.1111111111111111, 1, 0, 0.148, 0.852, 0.0, -0.1007, 0

0.11376, 0.00948, 0.00948, 0.0, 0, 0.0, 0.0, 0, 1, 0.0, 1.0, 0.0, 0.0, 0

0.91238, 0.045619, 0.045619, 0.0, 0, 0.1, 0.0, 0, 0, 0.0, 0.854, 0.146, 0.4404, 1

0.70964, 0.0788488888888889, 0.0788488888888889, 0.0, 0, 0.1111111111111111, 0.0, 0, 0, 0.0, 0.714, 0.286, 0.4215, 1

2.1311999999999998, 0.0761142857142857, 0.0761142857142857, 0.0, 0, 0.07142857142857142, 0.0, 0, 0, 0.0, 0.81, 0.19, 0.7264, 1

0.15145, 0.006058, 0.0092568, -0.0031988, 0, 0.08, 0.0, 0, 0, 0.087, 0.709, 0.205, 0.4576, 0

0.0, 0.0, 0.0, 0.0, 0, 0.0, 0.14285714285714285, 0, 0, 0.302, 0.698, 0.0, -0.3818, 0

0.01429999999999998, 0.0004612903225806445, 0.01702774193548387, -0.016566451612903228, 0, 0.03225806451612903, 0.03225806451612903, 0, 0, 0.085, 0.915, 0.0, -0.4215, 0

0.89785, 0.089785, 0.089785, 0.0, 0, 0.2, 0.0, 0, 0, 0.0, 0.756, 0.244, 0.4404, 1

0.68968, 0.09852571428571429, 0.09852571428571429, 0.0, 0, 0.14285714285714285, 0.0, 0, 0, 0.0, 0.674, 0.326, 0.4404, 1

-0.06911, -0.005316153846153846, 0.0, -0.005316153846153846, 0, 0.0, 0.0, 0, 0, 0.167, 0.833, 0.0, -0.296, 0

0.62681, 0.04477214285714286, 0.04477214285714286, 0.0, 0, 0.0, 0.07142857142857142, 0, 0, 0.195, 0.805, 0.0, -0.4404, 0

0.67888, 0.08486, 0.08515875, -0.00029875, 0, 0.25, 0.0, 0, 0, 0.0, 0.508, 0.492, 0.7003, 1

